X,Y
-1.5323153058747265,-1.6149040103451122
1.7188672194233012,1.482272546076684
2.5640350504932283,2.651724521787309
1.6832589935636568,0.6887742304740903
0.7424358479479197,0.5354729944714453
0.2225355206000527,0.21746261082656534
-0.2757766492601684,-0.42405734277641866
1.8290241658398925,1.459067148699927
0.2452660545019541,-0.2237271819617269
0.43891200525338,0.8500533881879633
1.2868107375199032,0.927948635714963
0.30180033947158,-0.912944850508712
-0.2895872222140362,-0.32892796505706584
-0.29276423440276717,-0.050437257071710526
2.244699740744195,1.9486832292365552
-1.9458267071787618,-2.022308837487774
0.22983254950781726,-0.1936323995388109
-1.8059042746552985,-1.4489987478317907
-1.7850637203496345,-1.656772720756263
0.6403152324094243,-0.6822263009558179
0.5912988385109598,0.13742659819591385
0.004528728560782021,0.25248833311058666
0.7016811224877938,1.057809835519026
0.3063490862698024,0.8838469415140027
1.0920145874292546,0.8442445931886208
0.4140700174924575,1.469027414852247
-2.3184271801471112,-1.5706159294029096
-0.039984405303105854,0.028659646148536857
0.3971838750581556,0.330525682240764
0.5680608845563311,0.1226600876558939
2.140984888067194,1.7880264410635989
-0.8681716295832876,-0.01974345404435361
1.2831333653599506,1.3158489243616747
-0.27885954926577144,0.0032571701412991614
-1.8767385184286787,-1.3803425894150845
-1.251397721179894,-1.8436298102356743
1.4727097353387073,1.471924294643099
-0.13187607137696475,0.6111449173803125
-1.9155718326740954,-1.1510828625618468
0.37715701125018297,0.7605631732921354
0.5114022739205757,0.7064437937123447
0.11607534447301432,-0.15256513858001383
-0.18224757583750587,-0.24371380341625878
0.043592257468109796,0.7328362024660817
-2.8362237905028667,-2.1233100638005546
0.19900109422632192,-0.0002866773351758403
0.05631837373569461,0.05084933221249438
-0.015609620562331396,-0.1382803597664008
-1.4044492842018592,-1.063539538518297
-0.65654602106506,-0.1528752425594442
1.9289747608592223,2.0044164546690557
-1.2901844183469138,-1.855649420111387
-1.619431975193301,-1.016264862601533
-1.3822696523252476,-1.2525109298052053
0.5572998961486118,0.5654468680831083
-0.2840397411756041,0.17521033140427955
-0.0725235103659773,0.6288474014756227
-0.9968317135706292,-0.6671853504574468
-0.23712725323682418,-0.37684680543810656
1.2278114661962094,1.0553993952182035
-0.45562916274484705,-0.1564166070467735
0.06504459113972783,0.5266534112366628
-1.0890446702153187,-1.2531877475333963
0.9137463282186984,1.069821197592663
-1.0722272333076972,-0.8239862300480976
-0.23522079196312254,-0.9383826645490932
-0.6943617434655286,-0.8090387559358877
1.6582062790977856,1.415831664610454
-0.41639919279925935,-0.5839328385938233
-0.9398682302265075,-0.4630720260310637
0.5348322904495071,0.6308458818575944
-0.5838742053624639,-1.144343185022386
-1.0568475586506243,-0.1996606515058515
-1.50931414567724,-1.0290223998409256
0.9021336785854381,-0.03478650031494106
-1.2272673234719838,-0.9751654493244011
-0.007668884443777466,0.39267534111192337
0.26222766035968037,0.13406789205331254
-0.5267518724308304,-0.8040295058345087
0.9916077544284861,0.9616030012966467
0.8343313877405008,0.13537953423659738
-0.524622419238045,-0.15550045874047908
1.9088600736037344,1.4886386774128009
0.7308726051988084,1.3841836309244335
-0.4453051580314556,0.14672498662315217
1.355193413895168,1.0444170067693133
1.7364499200541887,2.260496571304627
-1.2737326203911021,-0.8915505143882944
0.42393326872399584,0.021459055437933063
-0.1408024163966562,0.05035573798936946
-1.4280031919511254,-1.8728336056584756
0.41400158792708996,1.1676324197094958
-1.0775036547757675,-0.9092235760861063
1.0330125925881042,0.6781577488351522
-1.8994751676071373,-1.2336767810126452
-0.4193319213100498,-0.0793147689005645
0.2504855898730681,0.6385897635583065
0.10702959954733637,-0.6285369389439167
0.5834864308968154,0.5151123246790236
0.1813091602194567,0.06392355755292238
-0.8530350966837117,-0.48673040596271167
1.814779505662172,2.1475793388766515
1.4853955054437946,0.8826540657252476
0.5193942803840457,0.7429498282403544
0.39982967929653834,-0.28410797092295925
-1.733495832156448,-2.21696312188301
-1.3226625489388228,-0.6974227323233585
0.6629236563181881,0.08387084964181937
1.8891314318163672,2.0460056039196735
-0.6371107565111668,-1.573698666819512
-3.4412318950770033,-3.693150342194192
-1.185245732966792,-1.536907665059834
0.9953003930371928,1.15015001219012
2.290756755770639,1.9945409519614907
-0.669030094512478,-0.7756733770074076
0.9535685478037488,0.9444129467681772
-1.8940015411561997,-2.0688984903567844
-1.8078190163831385,-1.3760746707605176
1.1569401235760133,1.0394888263652304
-1.6727848653973036,-1.7526014845389088
-0.10832143257052798,0.42932659512204724
1.6953568749828813,2.098970162913801
-1.061019941162587,-0.4503350415629112
-0.46330882598151407,-1.1547602532328107
-0.018588976551911163,0.03068690091194305
-0.20636633700931944,-0.6081185407863966
-0.7003208594112729,-0.13287380589775077
0.3900806370546871,0.03466577031934162
0.23465950206215092,0.35323855621142936
-0.8523707605482616,-0.48798030039317325
-2.478254579132868,-2.1141240206313636
-0.17859342479086576,-0.4479750139056414
1.2158483611859163,0.5577929774442546
-0.48075792479161783,-0.1800076988544758
-1.113089048455267,-1.1648726172962316
1.5224448090885716,0.9342534721717508
-0.09841000913975913,-0.4983819588438204
-0.7004524839912132,-1.5089918220185252
-0.311853250055809,-0.042910083897159286
-1.051174730625591,-0.6650938213424539
-0.5496887324734258,-0.4936161150757897
0.8015137654866039,0.11400505740499264
-0.7168279558753088,-0.5006846513152796
-0.12116521080433522,0.04878361118730634
-0.8799567842234752,-0.804764054401743
2.590924184152294,2.3230608107153663
-0.6113925874030692,-0.6305975173279036
-1.598570048592187,-1.500517037601761
0.4060238479558292,0.9679374411876538
2.9713688964952483,3.2245067882408445
0.8819548001195017,0.7127356561996036
-2.809886081937459,-2.3626651079311567
